Step,AgentID,PPS,Knowledge_Count,Work_Efficiency
6,1,0.14603098541538279,0,0.8959272200594542
6,2,0.38543397863500983,0,0.5462654592865949
6,3,0.45608287345390586,0,1.2620877170661196
6,4,0.3622338327286111,0,0.5815136073442826
6,5,0.8418624641430515,0,1.0865154864520439
6,6,0.2436071700851718,0,1.1878079892434579
6,7,0.6211125272848309,0,0.6574340635566799
6,8,0.29060032035008265,0,0.555649885339493
7,1,0.1560181039992941,0,0.8959272200594542
7,2,0.388810509682827,0,0.5462654592865949
7,3,0.457869578269282,0,1.2620877170661196
7,4,0.36614276156817654,0,0.5815136073442826
7,5,0.8383627623139899,0,1.0865154864520439
7,6,0.24924369025986415,0,1.1878079892434579
7,7,0.6192588395513883,0,0.6574340635566799
7,8,0.2950479171861418,0,0.555649885339493
8,1,0.1609493087759212,0,0.8959272200594542
8,2,0.3911463566446268,0,0.5462654592865949
8,3,0.45915427608183906,0,1.2620877170661196
8,4,0.36935504130810876,0,0.5815136073442826
8,5,0.8344939388524757,0,1.0865154864520439
8,6,0.2553790793024887,0,1.1878079892434579
8,7,0.6175606829252726,0,0.6574340635566799
8,8,0.30043152649557325,0,0.555649885339493
9,1,0.16702535054292472,0,0.8959272200594542
9,2,0.39516716584856376,0,0.5462654592865949
9,3,0.46149217272383397,0,1.2620877170661196
9,4,0.37450519612937166,0,0.5815136073442826
9,5,0.8274595618842322,0,1.0865154864520439
9,6,0.26103079841363513,1,1.1878079892434579
9,7,0.615680849865114,0,0.6574340635566799
9,8,0.3060470032119987,0,0.555649885339493
10,1,0.17622078210664316,0,0.8459272200594542
10,2,0.39875380949566375,0,0.5462654592865949
10,3,0.4635258733218051,0,1.2620877170661196
10,4,0.3786922396054873,0,0.5815136073442826
10,5,0.8204683100439154,0,1.136515486452044
10,6,0.2688597558593344,1,1.1378079892434578
10,7,0.6135068537779231,0,0.6574340635566799
10,8,0.30892734202828764,0,0.555649885339493
11,1,0.18219539002854107,0,0.8459272200594542
11,2,0.40158461440604115,0,0.5462654592865949
11,3,0.4648627503306134,0,1.2620877170661196
11,4,0.38053149920159873,0,0.5815136073442826
11,5,0.8131219989299661,0,1.136515486452044
11,6,0.2744991103727711,2,1.1378079892434578
11,7,0.6111800202787687,0,0.6574340635566799
11,8,0.31131883095510615,0,0.555649885339493
12,1,0.1909160763954854,0,0.8459272200594542
12,2,0.4039462108033983,0,0.5462654592865949
12,3,0.46559017904632943,0,1.2620877170661196
12,4,0.38447344802081707,0,0.5815136073442826
12,5,0.8075718961861402,1,1.136515486452044
12,6,0.2775923618719491,2,1.1378079892434578
12,7,0.6097815992406102,0,0.6574340635566799
12,8,0.3156371582891967,0,0.555649885339493
13,1,0.19465088639095157,2,0.8459272200594542
13,2,0.4056911668546914,0,0.5462654592865949
13,3,0.46671741892647817,0,1.2620877170661196
13,4,0.38688972616042067,0,0.5815136073442826
13,5,0.803961256580201,2,1.136515486452044
13,6,0.28453654252407745,2,1.1378079892434578
13,7,0.6078414614058238,0,0.6574340635566799
13,8,0.3180164341174264,0,0.555649885339493
14,1,0.20169238662989963,5,0.8459272200594542
14,2,0.4069575665220983,0,0.5462654592865949
14,3,0.46797150249711217,1,1.2620877170661196
14,4,0.38995435665955497,0,0.5815136073442826
14,5,0.7992719419381679,2,1.136515486452044
14,6,0.28714681188440916,2,1.1378079892434578
14,7,0.6051239137065796,0,0.6574340635566799
14,8,0.3232582126230035,0,0.555649885339493
15,1,0.2051739079703747,5,0.8459272200594542
15,2,0.40827112035109464,0,0.5462654592865949
15,3,0.4689783426226919,4,1.2620877170661196
15,4,0.3924712391737789,0,0.5815136073442826
15,5,0.792710256401598,2,1.136515486452044
15,6,0.2919967696070554,2,1.1378079892434578
15,7,0.6021547279096485,0,0.6574340635566799
15,8,0.32639161684136014,0,0.555649885339493
16,1,0.2122409928777982,5,0.8459272200594542
16,2,0.4107286366827737,0,0.5462654592865949
16,3,0.46944087286456715,5,1.2620877170661196
16,4,0.3949847751907167,0,0.5815136073442826
16,5,0.7867878317214614,2,1.136515486452044
16,6,0.29661370440198687,2,1.1378079892434578
16,7,0.5997302351868896,0,0.6574340635566799
16,8,0.3282765062580835,0,0.555649885339493
17,1,0.21558026719070814,5,0.8459272200594542
17,2,0.41253968782513606,0,0.5462654592865949
17,3,0.47004751515118687,5,1.2620877170661196
17,4,0.39609416828649263,0,0.5815136073442826
17,5,0.7795067737740667,2,1.136515486452044
17,6,0.29961938626104045,2,1.1378079892434578
17,7,0.5965631636981781,0,0.6574340635566799
17,8,0.33003094516693693,0,0.555649885339493
18,1,0.22187609293795793,5,0.8459272200594542
18,2,0.41371374375274644,0,0.5462654592865949
18,3,0.47026821298281823,5,1.2620877170661196
18,4,0.3974930430510917,0,0.5815136073442826
18,5,0.7752062233008196,2,1.136515486452044
18,6,0.3046238643780296,2,1.1378079892434578
18,7,0.5942571742393726,0,0.6574340635566799
18,8,0.3343391175406171,0,0.555649885339493
19,1,0.2270738228576837,5,0.8459272200594542
19,2,0.4151332317974446,0,0.5462654592865949
19,3,0.4703468122716507,5,1.2620877170661196
19,4,0.3984275802581918,0,0.5815136073442826
19,5,0.7711489946117842,2,1.136515486452044
19,6,0.3088705961613192,2,1.1378079892434578
19,7,0.5907651367115226,0,0.6574340635566799
19,8,0.3364571365328496,0,0.555649885339493
20,1,0.23306506468125623,5,0.7959272200594542
20,2,0.41595849113090877,0,0.5462654592865949
20,3,0.470350815634613,5,1.2620877170661196
20,4,0.40042650414386716,0,0.5815136073442826
20,5,0.7669038677110315,2,1.186515486452044
20,6,0.3126895542131806,2,1.1378079892434578
20,7,0.5877855383244756,0,0.6574340635566799
20,8,0.33996826301116234,0,0.555649885339493
21,1,0.2371412283058898,5,0.7959272200594542
21,2,0.41736346955057796,0,0.5462654592865949
21,3,0.4702054311267796,5,1.2620877170661196
21,4,0.40226117987668963,0,0.5815136073442826
21,5,0.7628729826432372,2,1.186515486452044
21,6,0.3146237665844118,2,1.1378079892434578
21,7,0.5853870718393754,0,0.6574340635566799
21,8,0.3429360676108663,0,0.555649885339493
22,1,0.24217220208780887,5,0.7959272200594542
22,2,0.41785187454781936,0,0.5462654592865949
22,3,0.46993689903417046,5,1.2620877170661196
22,4,0.40391737230295305,0,0.5815136073442826
22,5,0.7562238339996004,2,1.186515486452044
22,6,0.3177976372209545,2,1.1378079892434578
22,7,0.5830624084376662,0,0.6574340635566799
22,8,0.34623943308535454,0,0.555649885339493
23,1,0.24833935393480963,5,0.7959272200594542
23,2,0.4182655883131262,0,0.5462654592865949
23,3,0.4697422087228227,5,1.2620877170661196
23,4,0.4046452445835059,0,0.5815136073442826
23,5,0.7526055487003743,2,1.186515486452044
23,6,0.319509538335342,2,1.1378079892434578
23,7,0.5807223338553917,0,0.6574340635566799
23,8,0.34865202368677356,0,0.555649885339493
24,1,0.2542294011904805,5,0.7959272200594542
24,2,0.41857152637655454,0,0.5462654592865949
24,3,0.4691483566780117,5,1.2620877170661196
24,4,0.40529610102159036,0,0.5815136073442826
24,5,0.7466233738297604,2,1.186515486452044
24,6,0.3219773645932622,2,1.1378079892434578
24,7,0.578197707611075,0,0.6574340635566799
24,8,0.3509012342752924,1,0.555649885339493
25,1,0.2569635719161507,5,0.7959272200594542
25,2,0.41889551141190484,0,0.5462654592865949
25,3,0.46873469019472563,5,1.2620877170661196
25,4,0.4059583374614615,0,0.5815136073442826
25,5,0.7383260117688744,2,1.186515486452044
25,6,0.3239418907868691,2,1.1378079892434578
25,7,0.5757929638657263,0,0.6574340635566799
25,8,0.35210461334887716,2,0.555649885339493
26,1,0.26086601798975473,5,0.7959272200594542
26,2,0.41914641000496283,0,0.5462654592865949
26,3,0.46805951618332153,5,1.2620877170661196
26,4,0.4064388978346419,0,0.5815136073442826
26,5,0.7312867409316449,2,1.186515486452044
26,6,0.3265939157429815,2,1.1378079892434578
26,7,0.572456580973468,3,0.6574340635566799
26,8,0.3530875374074692,3,0.555649885339493
27,1,0.2631665225275013,5,0.7959272200594542
27,2,0.41920838031040936,0,0.5462654592865949
27,3,0.46678574824761226,5,1.2620877170661196
27,4,0.4069866869190688,0,0.5815136073442826
27,5,0.7266484367801439,2,1.186515486452044
27,6,0.32822723942401544,2,1.1378079892434578
27,7,0.5693916549475191,3,0.6574340635566799
27,8,0.3539069847637078,4,0.555649885339493
28,1,0.26549685865013783,5,0.7959272200594542
28,2,0.4191991244981046,0,0.5462654592865949
28,3,0.46548199921616856,5,1.2620877170661196
28,4,0.40723063454659986,0,0.5815136073442826
28,5,0.7202569255325849,2,1.186515486452044
28,6,0.3292610392623947,2,1.1378079892434578
28,7,0.5664842687904204,3,0.6574340635566799
28,8,0.35576843370236244,4,0.555649885339493
29,1,0.26867894396858133,5,0.7959272200594542
29,2,0.4191162813746395,1,0.5462654592865949
29,3,0.4647072188052233,5,1.2620877170661196
29,4,0.40734354371759823,0,0.5815136073442826
29,5,0.7122623755904618,2,1.186515486452044
29,6,0.3316926710245086,2,1.1378079892434578
29,7,0.5631489222190224,3,0.6574340635566799
29,8,0.3569802407139818,5,0.555649885339493
30,1,0.27262769247394975,5,0.7459272200594541
30,2,0.4188436521896293,2,0.5462654592865949
30,3,0.46317125532870523,5,1.2620877170661196
30,4,0.40730206313422834,0,0.5815136073442826
30,5,0.7036661032814591,2,1.236515486452044
30,6,0.3338150555447145,2,1.1378079892434578
30,7,0.5607416822862591,3,0.6574340635566799
30,8,0.3581879311799596,5,0.555649885339493
31,1,0.27482576776425577,5,0.7459272200594541
31,2,0.41840986477576636,2,0.5462654592865949
31,3,0.46143646255750953,5,1.2620877170661196
31,4,0.4070699395243412,0,0.5815136073442826
31,5,0.7003023167856024,2,1.236515486452044
31,6,0.33464611385859483,2,1.1378079892434578
31,7,0.5569652049161349,3,0.6574340635566799
31,8,0.3588270600737684,5,0.555649885339493
32,1,0.2773499628552777,5,0.7459272200594541
32,2,0.4178590506204737,2,0.5462654592865949
32,3,0.45960649459136943,5,1.2620877170661196
32,4,0.4067575421919932,0,0.5815136073442826
32,5,0.696753003942118,2,1.236515486452044
32,6,0.3354859965247932,2,1.1378079892434578
32,7,0.5544312600984291,3,0.6574340635566799
32,8,0.3598421849742418,5,0.555649885339493
33,1,0.27846334680055707,5,0.7459272200594541
33,2,0.41743000219918514,2,0.5462654592865949
33,3,0.45773554658263627,5,1.2620877170661196
33,4,0.4061621482338331,0,0.5815136073442826
33,5,0.6896411838823107,2,1.236515486452044
33,6,0.3365600793929299,2,1.1378079892434578
33,7,0.5505227006789587,3,0.6574340635566799
33,8,0.3605474036897617,5,0.555649885339493
34,1,0.28056741313985123,5,0.7459272200594541
34,2,0.41654233928268847,2,0.5462654592865949
34,3,0.45680380489384687,5,1.2620877170661196
34,4,0.4056453896823713,0,0.5815136073442826
34,5,0.6838751265344426,2,1.236515486452044
34,6,0.3372401114110104,2,1.1378079892434578
34,7,0.5456455087483921,3,0.6574340635566799
34,8,0.36077826293524995,5,0.555649885339493
35,1,0.2830121077563629,5,0.7459272200594541
35,2,0.41546209964896996,2,0.5462654592865949
35,3,0.45474621710202495,5,1.2620877170661196
35,4,0.4047302128202999,0,0.5815136073442826
35,5,0.6785004187702649,2,1.236515486452044
35,6,0.33819569860843945,2,1.1378079892434578
35,7,0.5427722903862106,3,0.6574340635566799
35,8,0.3610695647790201,5,0.555649885339493
36,1,0.28525907408087764,5,0.7459272200594541
36,2,0.4140688782406818,2,0.5462654592865949
36,3,0.4527677683620761,5,1.2620877170661196
36,4,0.4040931181624782,0,0.5815136073442826
36,5,0.6707429747201493,2,1.236515486452044
36,6,0.3389222415814767,2,1.1378079892434578
36,7,0.53791997398595,3,0.6574340635566799
36,8,0.3611700331701379,5,0.555649885339493
37,1,0.28609218917503093,5,0.7459272200594541
37,2,0.41294536671049126,2,0.5462654592865949
37,3,0.45123969086957294,5,1.2620877170661196
37,4,0.4036133595484889,0,0.5815136073442826
37,5,0.6668750684907632,2,1.236515486452044
37,6,0.339203733520107,2,1.1378079892434578
37,7,0.5333329526906876,3,0.6574340635566799
37,8,0.36116126057939285,5,0.555649885339493
38,1,0.2871567644829634,5,0.7459272200594541
38,2,0.41205871336856065,2,0.5462654592865949
38,3,0.44874397432834034,5,1.2620877170661196
38,4,0.4021577404525981,0,0.5815136073442826
38,5,0.6624720456774577,2,1.236515486452044
38,6,0.33935606766753024,2,1.1378079892434578
38,7,0.5293831806776688,3,0.6574340635566799
38,8,0.36097251904487654,5,0.555649885339493
39,1,0.28861073192588554,5,0.7459272200594541
39,2,0.41020674736419305,2,0.5462654592865949
39,3,0.44765616689542953,5,1.2620877170661196
39,4,0.401299175113755,0,0.5815136073442826
39,5,0.6560643519401848,2,1.236515486452044
39,6,0.33952434367037015,2,1.1378079892434578
39,7,0.5259197786288902,3,0.6574340635566799
39,8,0.36080884049462003,5,0.555649885339493
40,1,0.28991375829714516,5,0.6959272200594541
40,2,0.4087070331181756,2,0.5462654592865949
40,3,0.4464114448452014,5,1.2620877170661196
40,4,0.4001308027587735,0,0.5815136073442826
40,5,0.6485202539241944,2,1.236515486452044
40,6,0.3395557030447188,2,1.1378079892434578
40,7,0.5205262154621446,3,0.6574340635566799
40,8,0.3603538483515377,5,0.555649885339493
41,1,0.2910735733388743,5,0.6959272200594541
41,2,0.4065079152950191,2,0.5462654592865949
41,3,0.44390040231696387,5,1.2620877170661196
41,4,0.3992565070295212,0,0.5815136073442826
41,5,0.6408008412326703,2,1.236515486452044
41,6,0.33946508612114945,2,1.1378079892434578
41,7,0.5156692369609992,3,0.6574340635566799
41,8,0.3598748767067057,5,0.555649885339493
42,1,0.291951039278378,5,0.6959272200594541
42,2,0.40469517961058665,2,0.5462654592865949
42,3,0.4424144633557144,5,1.2620877170661196
42,4,0.3984746245683683,0,0.5815136073442826
42,5,0.6371501153731303,2,1.236515486452044
42,6,0.3392890075622524,2,1.1378079892434578
42,7,0.5127917398620147,3,0.6574340635566799
42,8,0.3594489482891888,5,0.555649885339493
43,1,0.292495084101457,5,0.6959272200594541
43,2,0.4024297014052225,2,0.5462654592865949
43,3,0.4409183542846345,5,1.2620877170661196
43,4,0.397183228811177,0,0.5815136073442826
43,5,0.6313545142758589,2,1.236515486452044
43,6,0.3390608380596996,2,1.1378079892434578
43,7,0.5085371566758099,3,0.6574340635566799
43,8,0.3583454810705031,5,0.555649885339493
44,1,0.29316555660334076,5,0.6959272200594541
44,2,0.4008579885234014,2,0.5462654592865949
44,3,0.43942544015872287,5,1.2620877170661196
44,4,0.3956310690082833,0,0.5815136073442826
44,5,0.6224176708094408,2,1.236515486452044
44,6,0.338408310462072,2,1.1378079892434578
44,7,0.5044262244234551,3,0.6574340635566799
44,8,0.3578859729658885,5,0.555649885339493
45,1,0.29353616596973986,5,0.6959272200594541
45,2,0.39810039937466785,2,0.5462654592865949
45,3,0.43780361498318593,5,1.2620877170661196
45,4,0.3930424447652004,0,0.5815136073442826
45,5,0.6148816657496295,2,1.236515486452044
45,6,0.3375578037859855,2,1.1378079892434578
45,7,0.5007043960709651,3,0.6574340635566799
45,8,0.3569510114214072,5,0.555649885339493
46,1,0.2936935180147111,5,0.6959272200594541
46,2,0.396607864568187,2,0.5462654592865949
46,3,0.43635845735282014,5,1.2620877170661196
46,4,0.390822936038507,0,0.5815136073442826
46,5,0.6071864813444816,2,1.236515486452044
46,6,0.33715743148728045,2,1.1378079892434578
46,7,0.49660634139367066,3,0.6574340635566799
46,8,0.3560600419933479,5,0.555649885339493
47,1,0.29371585401937217,5,0.6959272200594541
47,2,0.39361464083884107,2,0.5462654592865949
47,3,0.43451945582487866,5,1.2620877170661196
47,4,0.38836167812768624,0,0.5815136073442826
47,5,0.5996593124003338,2,1.236515486452044
47,6,0.336609443146638,2,1.1378079892434578
47,7,0.49415818273378054,3,0.6574340635566799
47,8,0.3549963197811386,5,0.555649885339493
48,1,0.2936676926533857,5,0.6959272200594541
48,2,0.39137685964627233,2,0.5462654592865949
48,3,0.4302992373050711,5,1.2620877170661196
48,4,0.3865713945509088,0,0.5815136073442826
48,5,0.5905621294291186,2,1.236515486452044
48,6,0.335674803312877,2,1.1378079892434578
48,7,0.49012207726083273,3,0.6574340635566799
48,8,0.35398991801916846,5,0.555649885339493
49,1,0.29337437683347406,5,0.6959272200594541
49,2,0.3888428511898975,2,0.5462654592865949
49,3,0.4266265753980722,5,1.2620877170661196
49,4,0.383674000113652,0,0.5815136073442826
49,5,0.5826326320829588,2,1.236515486452044
49,6,0.33512813894104715,2,1.1378079892434578
49,7,0.48448291639207297,3,0.6574340635566799
49,8,0.35227835499747584,5,0.555649885339493
50,1,0.2930117354428563,5,0.645927220059454
50,2,0.38744632762890285,2,0.5462654592865949
50,3,0.4229181294529689,5,1.2620877170661196
50,4,0.38198735879771123,0,0.5815136073442826
50,5,0.5739596690939799,2,1.236515486452044
50,6,0.33349328918212345,2,1.1378079892434578
50,7,0.47882972484655845,3,0.6574340635566799
50,8,0.3512439104345254,5,0.555649885339493
51,1,0.2924428106588599,5,0.645927220059454
51,2,0.3848315773544482,2,0.5462654592865949
51,3,0.4207267912321807,5,1.2620877170661196
51,4,0.3788585009410859,0,0.5815136073442826
51,5,0.5664283727265772,2,1.236515486452044
51,6,0.33173553351164065,2,1.1378079892434578
51,7,0.47363351276135895,3,0.6574340635566799
51,8,0.3494560288513555,5,0.555649885339493
52,1,0.2918459720690131,5,0.645927220059454
52,2,0.3831608166662459,2,0.5462654592865949
52,3,0.41782262429214534,5,1.2620877170661196
52,4,0.3772568851089283,0,0.5815136073442826
52,5,0.55814690405563,2,1.236515486452044
52,6,0.3307820839575391,2,1.1378079892434578
52,7,0.4682748734544522,3,0.6574340635566799
52,8,0.3471579447803566,5,0.555649885339493
53,1,0.29084215536478725,5,0.645927220059454
53,2,0.3814472457161384,2,0.5462654592865949
53,3,0.41530066552375844,5,1.2620877170661196
53,4,0.37530562071514467,0,0.5815136073442826
53,5,0.5527216291558719,2,1.236515486452044
53,6,0.3290960215487946,2,1.1378079892434578
53,7,0.4652594412203369,3,0.6574340635566799
53,8,0.3453482451104274,5,0.555649885339493
54,1,0.28976609087123845,5,0.645927220059454
54,2,0.3780476112292461,2,0.5462654592865949
54,3,0.41112538761715783,5,1.2620877170661196
54,4,0.3724920033159252,0,0.5815136073442826
54,5,0.5456600539937546,2,1.236515486452044
54,6,0.3274956099999275,2,1.1378079892434578
54,7,0.4616227114735541,3,0.6574340635566799
54,8,0.34265507034096115,5,0.555649885339493
55,1,0.2887121728176847,5,0.645927220059454
55,2,0.3766136765410144,2,0.5462654592865949
55,3,0.4066278912431263,5,1.2620877170661196
55,4,0.37113354771684604,0,0.5815136073442826
55,5,0.539157672130272,2,1.236515486452044
55,6,0.3259583800609884,2,1.1378079892434578
55,7,0.4576539712501805,3,0.6574340635566799
55,8,0.3401309320403515,5,0.555649885339493
56,1,0.2875035685913673,5,0.645927220059454
56,2,0.3749666762805628,2,0.5462654592865949
56,3,0.40156061958856304,5,1.2620877170661196
56,4,0.3697093585993021,0,0.5815136073442826
56,5,0.5344807362865782,2,1.236515486452044
56,6,0.3247941876975484,2,1.1378079892434578
56,7,0.4532544497404176,3,0.6574340635566799
56,8,0.337409001294466,5,0.555649885339493
57,1,0.2859240771273838,5,0.645927220059454
57,2,0.37303632424446337,2,0.5462654592865949
57,3,0.39763177034906344,5,1.2620877170661196
57,4,0.3665851396642926,0,0.5815136073442826
57,5,0.527331493152347,2,1.236515486452044
57,6,0.32297066811786224,2,1.1378079892434578
57,7,0.449367188976221,3,0.6574340635566799
57,8,0.3356992555370513,5,0.555649885339493
58,1,0.2849447883553887,5,0.645927220059454
58,2,0.36872596544921576,2,0.5462654592865949
58,3,0.39379357285896693,5,1.2620877170661196
58,4,0.3637893238844509,0,0.5815136073442826
58,5,0.5228624354272648,2,1.236515486452044
58,6,0.32073759652726913,2,1.1378079892434578
58,7,0.44649594016354505,3,0.6574340635566799
58,8,0.33239259079075073,5,0.555649885339493
59,1,0.2831735886491961,5,0.645927220059454
59,2,0.3644667682317994,2,0.5462654592865949
59,3,0.39175209660668775,5,1.2620877170661196
59,4,0.36013385289277766,0,0.5815136073442826
59,5,0.5153328419241693,2,1.236515486452044
59,6,0.31956271801017344,2,1.1378079892434578
59,7,0.442055305058017,3,0.6574340635566799
59,8,0.3295802068243895,5,0.555649885339493
60,1,0.28117719369588007,5,0.595927220059454
60,2,0.36225345456130953,2,0.5462654592865949
60,3,0.38790562138961227,5,1.2620877170661196
60,4,0.35648149789219513,0,0.5815136073442826
60,5,0.5100991271705866,2,1.236515486452044
60,6,0.3184220270159104,2,1.1378079892434578
60,7,0.4368798103607131,3,0.6574340635566799
60,8,0.326123562642143,5,0.555649885339493
61,1,0.28012279811588375,5,0.595927220059454
61,2,0.35934585005109204,2,0.5462654592865949
61,3,0.3828746886699065,5,1.2620877170661196
61,4,0.3548587963978853,0,0.5815136073442826
61,5,0.5058539047498355,2,1.236515486452044
61,6,0.3153826749832021,2,1.1378079892434578
61,7,0.4305527743515483,3,0.6574340635566799
61,8,0.32439992629209813,5,0.555649885339493
62,1,0.27776414066155186,5,0.595927220059454
62,2,0.3552092759076018,2,0.5462654592865949
62,3,0.37843929450529895,5,1.2620877170661196
62,4,0.3518530789493544,0,0.5815136073442826
62,5,0.49825917299732503,2,1.236515486452044
62,6,0.31327267621432425,2,1.1378079892434578
62,7,0.4242604078994197,3,0.6574340635566799
62,8,0.3228305523876586,5,0.555649885339493
63,1,0.27544505873689845,5,0.595927220059454
63,2,0.35270946069843667,2,0.5462654592865949
63,3,0.3742787533651545,5,1.2620877170661196
63,4,0.3495338338357127,0,0.5815136073442826
63,5,0.49389274426450247,2,1.236515486452044
63,6,0.31109863141332655,2,1.1378079892434578
63,7,0.41812342598860347,3,0.6574340635566799
63,8,0.3212457666776538,5,0.555649885339493
64,1,0.2729003928438721,5,0.595927220059454
64,2,0.3478000052642198,2,0.5462654592865949
64,3,0.37176665122484526,5,1.2620877170661196
64,4,0.3474761393019522,0,0.5815136073442826
64,5,0.4879670453317015,2,1.236515486452044
64,6,0.3075111552418674,2,1.1378079892434578
64,7,0.41494060343843436,3,0.6574340635566799
64,8,0.31817851073892645,5,0.555649885339493
65,1,0.27045526210317855,5,0.595927220059454
65,2,0.3429012818374286,2,0.5462654592865949
65,3,0.3660047011331057,5,1.2620877170661196
65,4,0.3439257717681224,0,0.5815136073442826
65,5,0.4801071478375426,2,1.236515486452044
65,6,0.30547661574164436,2,1.1378079892434578
65,7,0.4104797537387993,3,0.6574340635566799
65,8,0.3157353176345339,5,0.555649885339493
66,1,0.2689028992405543,5,0.595927220059454
66,2,0.3400887780443084,2,0.5462654592865949
66,3,0.36147409481249626,5,1.2620877170661196
66,4,0.339118790824217,0,0.5815136073442826
66,5,0.4760987780842589,2,1.236515486452044
66,6,0.30409610051165503,2,1.1378079892434578
66,7,0.40803684825163217,3,0.6574340635566799
66,8,0.3120090248414291,5,0.555649885339493
67,1,0.26636702489204905,5,0.595927220059454
67,2,0.33540099865687717,2,0.5462654592865949
67,3,0.357494896099015,5,1.2620877170661196
67,4,0.3365641753111822,0,0.5815136073442826
67,5,0.47059508748467316,2,1.236515486452044
67,6,0.3001369595823303,2,1.1378079892434578
67,7,0.4033168616272257,3,0.6574340635566799
67,8,0.3081990422550767,5,0.555649885339493
68,1,0.2647248279329023,5,0.595927220059454
68,2,0.33068483484000594,2,0.5462654592865949
68,3,0.3525539376095903,5,1.2620877170661196
68,4,0.3344562670501995,0,0.5815136073442826
68,5,0.4647329190030189,2,1.236515486452044
68,6,0.2981358336456577,2,1.1378079892434578
68,7,0.39720220628017505,3,0.6574340635566799
68,8,0.30620500034820214,5,0.555649885339493
69,1,0.2627273752053624,5,0.595927220059454
69,2,0.32874720879805996,2,0.5462654592865949
69,3,0.3501846284963278,5,1.2620877170661196
69,4,0.32916068044943536,0,0.5815136073442826
69,5,0.456627479341899,2,1.236515486452044
69,6,0.2939611401111171,2,1.1378079892434578
69,7,0.3943716406390157,3,0.6574340635566799
69,8,0.3027636482722858,5,0.555649885339493
70,1,0.2608270641365555,5,0.5459272200594539
70,2,0.3268153280061193,2,0.5462654592865949
70,3,0.34811409143986666,5,1.2620877170661196
70,4,0.32514906158596607,0,0.5815136073442826
70,5,0.45116285982064047,2,1.236515486452044
70,6,0.29072069431678943,2,1.0878079892434578
70,7,0.3915328987188021,3,0.6574340635566799
70,8,0.29884072915865506,5,0.505649885339493
71,1,0.2576665663634126,5,0.5459272200594539
71,2,0.3229785590957851,2,0.5462654592865949
71,3,0.34556023695358073,5,1.2620877170661196
71,4,0.31978938891861214,0,0.5815136073442826
71,5,0.443580744502985,2,1.236515486452044
71,6,0.2881263970085088,2,1.0878079892434578
71,7,0.3863454726346828,3,0.6574340635566799
71,8,0.29636790252450934,5,0.505649885339493
72,1,0.2544622421725473,5,0.5459272200594539
72,2,0.31882715427991937,2,0.5462654592865949
72,3,0.34137092260310126,5,1.2620877170661196
72,4,0.317245172374896,0,0.5815136073442826
72,5,0.4368625020384338,2,1.236515486452044
72,6,0.2844402216727014,2,1.0878079892434578
72,7,0.38227113256483936,3,0.6574340635566799
72,8,0.2917077817289769,5,0.505649885339493
73,1,0.2521400970713489,5,0.5459272200594539
73,2,0.3135095665661822,2,0.5462654592865949
73,3,0.3382861122092513,5,1.2620877170661196
73,4,0.3126627825322764,0,0.5815136073442826
73,5,0.4303647204038709,2,1.236515486452044
73,6,0.2800786137742826,2,1.0878079892434578
73,7,0.37825145615797445,3,0.6574340635566799
73,8,0.28913894119382244,5,0.505649885339493
74,1,0.24832524001677847,5,0.5459272200594539
74,2,0.31027201737156546,2,0.5462654592865949
74,3,0.3355802097956564,5,1.2620877170661196
74,4,0.30982535382519893,0,0.5815136073442826
